,movieId,count,mean,bayesian_avg,title
6959,66509,5,3.5,3.34,Funny People (2009)
6960,66511,2,4.25,3.42,Berlin Calling (2008)
6961,66544,1,4.0,3.33,Nuremberg (2000)
6962,66665,4,3.5,3.33,Away We Go (2009)
6963,66744,2,4.0,3.38,"Divo, Il (2008)"
6964,66783,2,3.0,3.22,Friday the 13th (2009)
6965,66785,5,3.8,3.44,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)"
6966,66798,2,2.75,3.18,"Pink Panther 2, The (2009)"
6967,66915,1,2.0,3.15,Rock-A-Doodle (1991)
6968,66934,24,3.9166666666666665,3.72,Dr. Horrible's Sing-Along Blog (2008)
6969,66943,2,4.25,3.42,"Cottage, The (2008)"
6970,67087,17,3.5294117647058822,3.43,"I Love You, Man (2009)"
6971,67168,1,3.5,3.28,Dance of the Dead (2008)
6972,67186,2,2.5,3.14,"Haunting in Connecticut, The (2009)"
6973,67193,1,2.5,3.2,Duplicity (2009)
6974,67197,9,2.8333333333333335,3.06,Knowing (2009)
6975,67255,25,3.94,3.74,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)"
6976,67267,4,3.375,3.29,Sunshine Cleaning (2008)
6977,67295,4,2.875,3.15,Kung Fu Panda: Secrets of the Furious Five (2008)
6978,67361,1,2.0,3.15,Echelon Conspiracy (2009)
6979,67408,8,3.25,3.26,Monsters vs. Aliens (2009)
6980,67508,1,4.0,3.33,"Baader Meinhof Komplex, Der (2008)"
6981,67534,2,2.75,3.18,Big Stan (2007)
6982,67618,1,5.0,3.42,Strictly Sexual (2008)
6983,67665,2,3.75,3.34,Anvil! The Story of Anvil (2008)
6984,67695,4,2.625,3.09,Observe and Report (2009)
6985,67734,15,3.3333333333333335,3.3,Adventureland (2009)
6986,67788,4,3.5,3.33,Confessions of a Shopaholic (2009)
6987,67799,1,0.5,3.02,The Butterfly Effect 3: Revelations (2009)
6988,67888,1,4.5,3.37,Man on the Flying Trapeze (1935)
6989,67923,10,3.25,3.26,"Fast & Furious (Fast and the Furious 4, The) (2009)"
6990,67997,5,4.3,3.6,In the Loop (2009)
6991,68073,5,3.4,3.31,Pirate Radio (2009)
6992,68135,10,3.55,3.4,17 Again (2009)
6993,68157,88,4.136363636363637,4.04,Inglourious Basterds (2009)
6994,68159,3,4.0,3.43,State of Play (2009)
6995,68194,2,4.25,3.42,"Damned United, The (2009)"
6996,68205,8,2.9375,3.12,Crank: High Voltage (2009)
6997,68237,32,3.96875,3.8,Moon (2009)
6998,68269,2,4.25,3.42,"Young Victoria, The (2009)"
6999,68319,26,2.8653846153846154,2.98,X-Men Origins: Wolverine (2009)
7000,68347,1,4.0,3.33,Sin Nombre (2009)
7001,68358,59,3.864406779661017,3.77,Star Trek (2009)
7002,68444,1,3.5,3.28,"Great Buck Howard, The (2008)"
7003,68480,1,1.5,3.11,Flatfoot on the Nile (Piedone d'Egitto) (1980)
7004,68486,3,4.0,3.43,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009)
7005,68522,1,3.5,3.28,Earth (2007)
7006,68536,1,4.0,3.33,Stanley Kubrick: A Life in Pictures (2001)
7007,68552,1,2.0,3.15,Crossing Over (2009)
7008,68554,17,3.264705882352941,3.26,Angels & Demons (2009)
7009,68597,1,4.0,3.33,Scorpio (1973)
7010,68600,1,2.0,3.15,Balls Out: Gary the Tennis Coach (2009)
7011,68650,1,2.0,3.15,Powder Blue (2009)
7012,68659,8,2.875,3.09,Fanboys (2009)
7013,68791,18,3.25,3.25,Terminator Salvation (2009)
7014,68793,10,3.1,3.18,Night at the Museum: Battle of the Smithsonian (2009)
7015,68835,1,3.5,3.28,Were the World Mine (2008)
7016,68848,3,4.333333333333333,3.5,"Brothers Bloom, The (2008)"
7017,68872,1,4.0,3.33,Paisan (Paisà) (1946)
7018,68886,1,4.0,3.33,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006)
7019,68932,2,3.5,3.3,"Soloist, The (2009)"
7020,68945,2,4.0,3.38,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
7021,68952,6,3.75,3.44,Drag Me to Hell (2009)
7022,68954,105,4.004761904761905,3.94,Up (2009)
7023,68959,2,2.75,3.18,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005)
7024,69069,6,3.5833333333333335,3.38,Fired Up (2009)
7025,69118,1,1.5,3.11,In the Electric Mist (2009)
7026,69122,76,3.6315789473684212,3.59,"Hangover, The (2009)"
7027,69131,1,2.5,3.2,Killshot (2008)
7028,69134,5,3.8,3.44,Antichrist (2009)
7029,69140,1,4.0,3.33,Sweeney Todd (2006)
7030,69211,1,5.0,3.42,Boy Eats Girl (2005)
7031,69224,1,4.0,3.33,Marius and Jeanette (Marius et Jeannette) (1997)
7032,69227,1,1.0,3.06,Ernest Rides Again (1993)
7033,69251,1,3.5,3.28,Special (2006)
7034,69275,4,4.25,3.54,Dead Snow (Død snø) (2009)
7035,69278,7,3.2142857142857144,3.24,Land of the Lost (2009)
7036,69304,1,4.0,3.33,Imagine That (2009)
7037,69306,6,3.1666666666666665,3.23,"Taking of Pelham 1 2 3, The (2009)"
7038,69394,1,4.5,3.37,"Stoning of Soraya M., The (2008)"
7039,69406,16,3.5,3.41,"Proposal, The (2009)"
7040,69436,7,2.7857142857142856,3.07,Year One (2009)
7041,69453,2,1.5,2.98,"Land That Time Forgot, The (1975)"
7042,69469,1,5.0,3.42,Garfield's Pet Force (2009)
7043,69481,34,4.0588235294117645,3.87,"Hurt Locker, The (2008)"
7044,69495,1,3.5,3.28,Breakfast with Scot (2007)
7045,69516,2,2.75,3.18,"Limits of Control, The (2009)"
7046,69524,3,4.333333333333333,3.5,Raiders of the Lost Ark: The Adaptation (1989)
7047,69526,20,2.425,2.71,Transformers: Revenge of the Fallen (2009)
7048,69529,2,4.5,3.46,Home (2009)
7049,69604,2,3.0,3.22,Whatever Works (2009)
7050,69606,3,2.5,3.09,Ghosts of Girlfriends Past (2009)
7051,69640,9,3.0555555555555554,3.17,Public Enemies (2009)
7052,69644,14,2.607142857142857,2.89,Ice Age: Dawn of the Dinosaurs (2009)
7053,69654,1,3.5,3.28,Prison Break: The Final Break (2009)
7054,69685,1,1.0,3.06,Daria: Is It College Yet? (2002)
7055,69712,1,4.0,3.33,My Sister's Keeper (2009)
7056,69720,1,4.5,3.37,Hood of Horror (2006)
7057,69746,1,3.5,3.28,Watchmen: Tales of the Black Freighter (2009)
7058,69757,42,3.6666666666666665,3.59,(500) Days of Summer (2009)
7059,69784,10,3.65,3.45,Brüno (Bruno) (2009)
7060,69805,2,3.75,3.34,"Librarian, The: The Curse of the Judas Chalice (2008)"
7061,69844,58,3.8879310344827585,3.79,Harry Potter and the Half-Blood Prince (2009)
7062,69849,3,3.1666666666666665,3.24,Roots (1977)
7063,69860,1,5.0,3.42,Eichmann (2007)
7064,69904,1,2.5,3.2,Open Water 2: Adrift (2006)
7065,69951,16,3.8125,3.6,"Imaginarium of Doctor Parnassus, The (2009)"
7066,69953,1,3.5,3.28,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008)
7067,69988,1,2.5,3.2,Humpday (2009)
7068,70015,1,1.5,3.11,Polytechnique (2009)
7069,70159,4,3.0,3.19,Orphan (2009)
7070,70183,12,3.6666666666666665,3.48,"Ugly Truth, The (2009)"
7071,70206,1,3.5,3.28,"Collector, The (2009)"
7072,70208,1,4.0,3.33,"Perfect Getaway, A (2009)"
7073,70286,65,3.776923076923077,3.71,District 9 (2009)
7074,70293,12,2.9583333333333335,3.1,Julie & Julia (2009)
7075,70301,1,3.5,3.28,Obsessed (2009)
7076,70305,2,3.5,3.3,Race to Witch Mountain (2009)
7077,70334,1,3.5,3.28,Hannah Montana: The Movie (2009)
7078,70336,8,2.625,2.98,G.I. Joe: The Rise of Cobra (2009)
7079,70361,3,3.0,3.2,12 Rounds (2009)
7080,70451,1,5.0,3.42,Max Manus (2008)
7081,70492,1,3.5,3.28,Winds of the Wasteland (1936)
7082,70521,3,3.6666666666666665,3.35,Lost in Austen (2008)
7083,70533,3,3.8333333333333335,3.39,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007)
7084,70545,1,2.0,3.15,"Deal, The (2008)"
7085,70565,4,3.625,3.36,"Goods: Live Hard, Sell Hard, The (2009)"
7086,70599,5,3.9,3.47,"Time Traveler's Wife, The (2009)"
7087,70637,1,4.0,3.33,I Can't Think Straight (2007)
7088,70641,3,2.8333333333333335,3.17,Miss March (2009)
7089,70663,1,2.5,3.2,"I Love You, Beth Cooper (2009)"
7090,70687,2,2.75,3.18,Paper Heart (2009)
7091,70697,1,3.5,3.28,G-Force (2009)
7092,70703,1,2.0,3.15,Christopher Columbus: The Discovery (1992)
7093,70708,1,4.5,3.37,Tetro (2009)
7094,70728,3,3.8333333333333335,3.39,Bronson (2009)
7095,70862,2,3.75,3.34,It Might Get Loud (2008)
7096,70932,1,2.0,3.15,My Life in Ruins (2009)
7097,70946,3,3.5,3.32,Troll 2 (1990)
7098,70984,3,3.0,3.2,Taking Woodstock (2009)
7099,70990,1,2.5,3.2,If These Walls Could Talk (1996)
7100,70994,3,3.0,3.2,Halloween II (2009)
7101,71033,7,3.857142857142857,3.5,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)"
7102,71057,14,3.642857142857143,3.48,9 (2009)
7103,71106,5,3.6,3.37,Frequently Asked Questions About Time Travel (2009)
7104,71108,1,4.5,3.37,"White Ribbon, The (Das weiße Band) (2009)"
7105,71129,1,3.5,3.28,Green Lantern: First Flight (2009)
7106,71131,2,4.5,3.46,"Most Hated Family in America, The (2007)"
7107,71135,5,3.4,3.31,Pandorum (2009)
7108,71147,1,3.0,3.24,Death of a Cyclist (Muerte de un ciclista) (1955)
7109,71156,9,3.388888888888889,3.32,"Men Who Stare at Goats, The (2009)"
7110,71160,1,3.0,3.24,"Hunt For Gollum, The (2009)"
7111,71205,2,1.0,2.9,Jennifer's Body (2009)
7112,71211,3,3.6666666666666665,3.35,"Informant!, The (2009)"
7113,71248,2,2.0,3.06,Extract (2009)
7114,71252,3,2.6666666666666665,3.13,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)"
7115,71254,7,3.4285714285714284,3.33,Gamer (2009)
7116,71264,17,3.5294117647058822,3.43,Cloudy with a Chance of Meatballs (2009)
7117,71268,1,5.0,3.42,Tyler Perry's I Can Do Bad All by Myself (2009)
7118,71282,8,3.6875,3.45,"Food, Inc. (2008)"
7119,71302,1,4.5,3.37,Attack of the 50 Foot Woman (1958)
7120,71304,3,4.0,3.43,Thirst (Bakjwi) (2009)
7121,71327,1,3.5,3.28,Bright Star (2009)
7122,71341,1,3.0,3.24,Blood Creek (a.k.a. Town Creek) (2009)
7123,71379,5,3.4,3.31,Paranormal Activity (2009)
7124,71429,2,3.0,3.22,World's Greatest Dad (2009)
7125,71438,1,1.0,3.06,Still Walking (Aruitemo aruitemo) (2008)
7126,71453,1,4.0,3.33,"Blood of the Beasts (Sang des bêtes, Le) (1949)"
7127,71462,4,4.25,3.54,"Cove, The (2009)"
7128,71464,11,3.227272727272727,3.24,"Serious Man, A (2009)"
7129,71466,1,4.0,3.33,City Island (2009)
7130,71468,1,3.5,3.28,Ink (2009)
7131,71484,1,2.5,3.2,Metropia (2009)
7132,71494,1,3.5,3.28,"Haunted World of El Superbeasto, The (2009)"
7133,71500,1,2.5,3.2,Trick 'r Treat (2007)
7134,71518,5,3.1,3.21,Whip It (2009)
7135,71520,6,2.3333333333333335,2.92,"Invention of Lying, The (2009)"
7136,71530,14,3.0357142857142856,3.13,Surrogates (2009)
7137,71535,53,3.8773584905660377,3.78,Zombieland (2009)
7138,71550,1,1.0,3.06,Assassination of a High School President (2008)
7139,71579,6,3.8333333333333335,3.47,"Education, An (2009)"
7140,71619,1,4.0,3.33,Coco Before Chanel (Coco avant Chanel) (2009)
7141,71640,1,3.5,3.28,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008)
7142,71668,3,3.3333333333333335,3.28,Couples Retreat (2009)
7143,71732,2,2.5,3.14,I Sell the Dead (2008)
7144,71745,12,2.6666666666666665,2.94,Where the Wild Things Are (2009)
7145,71810,1,0.5,3.02,Legionnaire (1998)
7146,71823,4,3.5,3.33,"New York, I Love You (2009)"
7147,71838,8,3.0625,3.18,Law Abiding Citizen (2009)
7148,71867,1,3.0,3.24,"Misfortunates, The (De helaasheid der dingen) (2009)"
7149,71899,10,4.2,3.72,Mary and Max (2009)
7150,71902,1,3.5,3.28,Spread (2009)
7151,71910,1,2.5,3.2,"Tournament, The (2009)"
7152,71970,1,4.0,3.33,"Princess and the Pirate, The (1944)"
7153,71999,1,4.5,3.37,Aelita: The Queen of Mars (Aelita) (1924)
7154,72011,32,3.71875,3.61,Up in the Air (2009)
7155,72104,1,4.5,3.37,Balance (1989)
7156,72129,3,3.5,3.32,Saw VI (2009)
7157,72142,1,5.0,3.42,Love Exposure (Ai No Mukidashi) (2008)
7158,72165,1,2.0,3.15,Cirque du Freak: The Vampire's Assistant (2009)
7159,72167,4,3.375,3.29,"Boondock Saints II: All Saints Day, The (2009)"
7160,72171,2,3.5,3.3,Black Dynamite (2009)
7161,72178,1,4.5,3.37,Welcome to Dongmakgol (2005)
7162,72224,2,2.25,3.1,Gentlemen Broncos (2009)
7163,72226,18,4.083333333333333,3.78,Fantastic Mr. Fox (2009)
7164,72294,2,3.0,3.22,"Christmas Carol, A (2009)"
7165,72308,2,4.25,3.42,Battlestar Galactica: The Plan (2009)
7166,72330,1,3.5,3.28,"Private Lives of Pippa Lee, The (2009)"
7167,72356,4,4.375,3.57,Partly Cloudy (2009)
7168,72378,21,2.619047619047619,2.83,2012 (2009)
7169,72395,3,3.5,3.32,Precious (2009)
7170,72405,2,2.25,3.1,Bad Lieutenant: Port of Call New Orleans (2009)
7171,72407,9,2.6666666666666665,2.99,"Twilight Saga: New Moon, The (2009)"
7172,72424,1,0.5,3.02,Derailed (2002)
7173,72479,1,3.5,3.28,"Messenger, The (2009)"
7174,72489,3,4.166666666666667,3.47,Ninja Assassin (2009)
7175,72554,1,4.5,3.37,Cell 211 (Celda 211) (2009)
7176,72591,1,3.5,3.28,"Patriot, The (1998)"
7177,72601,1,3.0,3.24,Teenage Mutant Ninja Turtles: Turtles Forever (2009)
7178,72603,1,3.0,3.24,Merry Madagascar (2009)
7179,72605,5,3.5,3.34,Brothers (2009)
7180,72624,1,3.5,3.28,Garage (2007)
7181,72641,31,3.6774193548387095,3.57,"Blind Side, The  (2009)"
7182,72692,1,5.0,3.42,Mickey's Once Upon a Christmas (1999)
7183,72694,1,2.0,3.15,Shrink (2009)
7184,72696,1,0.5,3.02,Old Dogs (2009)
7185,72701,3,3.0,3.2,Planet 51 (2009)
7186,72714,1,4.0,3.33,Earthlings (2006)
7187,72720,3,3.8333333333333335,3.39,"Single Man, A (2009)"
7188,72731,3,3.1666666666666665,3.24,"Lovely Bones, The (2009)"
7189,72733,7,3.857142857142857,3.5,Invictus (2009)
7190,72737,12,3.75,3.52,"Princess and the Frog, The (2009)"
7191,72874,1,1.0,3.06,"Peacekeeper, The (1997)"
7192,72919,1,3.0,3.24,Did You Hear About the Morgans? (2009)
7193,72921,1,3.5,3.28,Snow White (1916)
7194,72982,1,4.0,3.33,Alice (2009)
7195,72998,97,3.6030927835051547,3.57,Avatar (2009)
7196,73015,4,2.75,3.12,It's Complicated (2009)
7197,73017,58,3.853448275862069,3.76,Sherlock Holmes (2009)
7198,73023,5,4.1,3.53,Crazy Heart (2009)
7199,73042,3,2.6666666666666665,3.13,Alvin and the Chipmunks: The Squeakquel (2009)
7200,73106,3,2.1666666666666665,3.02,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009)
7201,73160,1,2.5,3.2,Sorority Babes in the Slimeball Bowl-O-Rama (1988)
7202,73211,2,3.75,3.34,Pontypool (2008)
7203,73266,5,3.0,3.18,Youth in Revolt (2009)
7204,73268,6,3.4166666666666665,3.32,Daybreakers (2010)
7205,73290,2,3.5,3.3,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009)
7206,73319,5,2.4,2.98,Leap Year (2010)
7207,73321,16,3.28125,3.27,"Book of Eli, The (2010)"
7208,73323,5,4.2,3.57,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"
7209,73344,4,4.25,3.54,"Prophet, A (Un Prophète) (2009)"
7210,73386,1,1.5,3.11,Staten Island (2009)
7211,73431,1,2.5,3.2,"Maiden Heist, The (2009)"
7212,73488,1,2.0,3.15,Blood: The Last Vampire (2009)
7213,73499,1,3.5,3.28,MacGyver: Lost Treasure of Atlantis (1994)
7214,73501,1,3.5,3.28,Pekka ja Pätkä Suezilla (1958)
7215,73515,1,3.5,3.28,Bart Got a Room (2008)
7216,73569,2,3.75,3.34,Project A 2 ('A' gai wak juk jap) (1987)
7217,73676,1,3.0,3.24,Robin-B-Hood (Bo bui gai wak) (2006)
7218,73681,1,3.0,3.24,"Concert, Le (2009)"
7219,73741,1,3.0,3.24,Ninja (2009)
7220,73804,1,4.0,3.33,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008)
7221,73808,1,3.0,3.24,"Chaser, The (Chugyeogja) (2008)"
7222,73822,1,5.0,3.42,Meantime (1984)
7223,73854,3,3.8333333333333335,3.39,"Rudolph, the Red-Nosed Reindeer (1964)"
7224,73858,1,1.5,3.11,"Dennis the Menace Christmas, A (2007)"
7225,73876,1,4.0,3.33,Undisputed II: Last Man Standing (2006)
7226,73881,2,4.75,3.5,3 Idiots (2009)
7227,73929,3,2.8333333333333335,3.17,Legion (2010)
7228,74075,2,1.0,2.9,Stan Helsing (2009)
7229,74089,1,3.5,3.28,Peter Pan (1960)
7230,74095,1,2.5,3.2,Wicked City (Yôjû toshi) (1987)
7231,74154,4,2.5,3.05,When in Rome (2010)
7232,74226,1,5.0,3.42,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
7233,74228,2,4.0,3.38,Triangle (2009)
7234,74275,2,1.5,2.98,I Love You Phillip Morris (2009)
7235,74282,2,4.75,3.5,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)
7236,74324,4,4.375,3.57,Temple Grandin (2010)
7237,74342,1,4.5,3.37,"Captain Newman, M.D. (1963)"
7238,74370,1,4.0,3.33,"House of the Devil, The (2009)"
7239,74450,3,2.6666666666666665,3.13,Valentine's Day (2010)
7240,74452,2,2.25,3.1,"Wolfman, The (2010)"
7241,74458,67,4.022388059701493,3.92,Shutter Island (2010)
7242,74508,3,3.3333333333333335,3.28,Persuasion (2007)
7243,74510,4,4.25,3.54,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)"
7244,74530,7,2.357142857142857,2.9,Percy Jackson & the Olympians: The Lightning Thief (2010)
7245,74532,5,2.5,3.01,Cop Out (2010)
7246,74545,7,3.7857142857142856,3.47,"Ghost Writer, The (2010)"
7247,74553,2,4.0,3.38,"Secret of Kells, The (2009)"
7248,74580,1,2.0,3.15,"Spy Next Door, The (2010)"
7249,74624,1,4.0,3.33,Agora (2009)
7250,74647,1,1.0,3.06,Motherhood (2009)
7251,74668,2,3.75,3.34,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009)
7252,74677,1,4.0,3.33,"Yes Men Fix the World, The (2009)"
7253,74683,1,4.0,3.33,Mike Bassett: England Manager (2001)
7254,74685,4,3.375,3.29,"Crazies, The (2010)"
7255,74688,1,3.5,3.28,Dear John (2010)
7256,74696,1,3.0,3.24,Last Train Home (2009)
7257,74698,3,2.1666666666666665,3.02,Tooth Fairy (2010)
7258,74727,2,4.75,3.5,Gentlemen of Fortune (Dzhentlmeny udachi) (1972)
7259,74750,3,3.6666666666666665,3.35,[REC]² (2009)
7260,74754,3,3.6666666666666665,3.35,"Room, The (2003)"
7261,74789,28,2.875,2.98,Alice in Wonderland (2010)
7262,74791,2,3.75,3.34,"Town Called Panic, A (Panique au village) (2009)"
7263,74795,9,3.5,3.37,Green Zone (2010)
7264,74851,2,2.5,3.14,From Paris with Love (2010)
7265,74868,5,3.0,3.18,Dorian Gray (2009)
7266,74916,3,2.3333333333333335,3.05,Greenberg (2010)
7267,74946,9,3.2222222222222223,3.24,She's Out of My League (2010)
7268,74948,2,4.0,3.38,Harry Brown (2009)
7269,75341,1,4.0,3.33,Remember Me (2010)
7270,75389,1,3.0,3.24,"Burrowers, The (2008)"
7271,75395,2,3.25,3.26,Frozen (2010)
7272,75416,1,1.5,3.11,Generation X (1996)
7273,75446,1,2.5,3.2,Little Ashes (2008)
7274,75803,1,1.5,3.11,Our Family Wedding (2010)
7275,75805,6,2.75,3.07,"Bounty Hunter, The (2010)"
7276,75813,3,3.1666666666666665,3.24,Leaves of Grass (2009)
7277,75816,1,2.0,3.15,Women in Trouble (2009)
7278,75947,1,2.0,3.15,Mondo Cane (1962)
7279,75985,6,3.5,3.35,Repo Men (2010)
7280,76030,1,0.5,3.02,Case 39 (2009)
7281,76054,1,4.0,3.33,Oceans (Océans) (2009)
7282,76060,2,3.5,3.3,"Slammin' Salmon, The (2009)"
7283,76077,15,3.3,3.28,Hot Tub Time Machine (2010)
7284,76091,1,5.0,3.42,Mother (Madeo) (2009)
7285,76093,53,3.943396226415094,3.83,How to Train Your Dragon (2010)
7286,76143,1,4.5,3.37,"Bone Man, The (Der Knochenmann) (2009)"
7287,76173,2,3.75,3.34,Micmacs (Micmacs à tire-larigot) (2009)
7288,76175,13,2.3076923076923075,2.73,Clash of the Titans (2010)
7289,76251,43,3.6511627906976742,3.58,Kick-Ass (2010)
7290,76293,11,3.3181818181818183,3.29,Date Night (2010)
7291,76301,1,4.5,3.37,"Emperor's New Groove 2: Kronk's New Groove, The (2005)"
7292,76738,1,3.5,3.28,Steam of Life (Miesten vuoro) (2010)
7293,76743,1,3.5,3.28,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003)
7294,76751,1,3.0,3.24,American Drug War: The Last White Hope (2007)
7295,76763,1,3.5,3.28,"Runaways, The (2010)"
7296,77177,1,4.0,3.33,Wild China (2008)
7297,77191,2,3.25,3.26,Death at a Funeral (2010)
7298,77201,1,2.5,3.2,Valhalla Rising (2009)
7299,77206,1,3.5,3.28,Diary of a Wimpy Kid (2010)
7300,77233,1,3.5,3.28,"Union: The Business Behind Getting High, The (2007)"
7301,77266,1,3.5,3.28,Disgrace (2008)
7302,77364,3,3.0,3.2,"Losers, The (2010)"
7303,77414,1,3.5,3.28,"Last Song, The (2010)"
7304,77421,1,2.5,3.2,Cyrus (2010)
7305,77427,1,0.5,3.02,"Human Centipede, The (First Sequence) (2009)"
7306,77455,13,4.038461538461538,3.69,Exit Through the Gift Shop (2010)
7307,77561,47,3.5106382978723403,3.47,Iron Man 2 (2010)
7308,77667,1,3.0,3.24,MacGruber (2010)
7309,77688,1,4.5,3.37,Three Men and a Cradle (3 hommes et un couffin) (1985)
7310,77709,1,2.5,3.2,"Sky Crawlers, The (Sukai kurora) (2008)"
7311,77795,1,3.5,3.28,Cargo (2009)
7312,77798,2,1.25,2.94,"Nightmare on Elm Street, A (2010)"
7313,77800,5,4.0,3.5,Four Lions (2010)
7314,77841,1,2.0,3.15,St Trinian's 2: The Legend of Fritton's Gold (2009)
7315,77846,1,5.0,3.42,12 Angry Men (1997)
7316,77866,6,3.1666666666666665,3.23,Robin Hood (2010)
7317,77881,1,3.5,3.28,Lovers & Leavers (Kuutamolla) (2002)
7318,77893,1,4.0,3.33,Merantau (2009)
7319,77931,1,4.0,3.33,Stingray Sam (2009)
7320,78034,1,3.5,3.28,Cemetery Junction (2010)
7321,78039,5,2.8,3.11,Blue Valentine (2010)
7322,78041,2,2.25,3.1,Killers (2010)
7323,78088,4,3.5,3.33,Buried (2010)
7324,78103,1,2.5,3.2,Shake Hands with the Devil (2007)
7325,78105,13,2.8846153846153846,3.05,Prince of Persia: The Sands of Time (2010)
7326,78116,1,3.5,3.28,Please Give (2010)
7327,78142,1,4.5,3.37,Baarìa (2009)
7328,78160,1,3.5,3.28,Ricky Gervais Live: Animals (2003)
7329,78174,2,1.0,2.9,Sex and the City 2 (2010)
7330,78209,10,3.55,3.4,Get Him to the Greek (2010)
7331,78218,1,3.0,3.24,Unthinkable (2010)
7332,78264,1,3.0,3.24,"Back-up Plan, The (2010)"
7333,78266,3,3.5,3.32,Splice (2009)
7334,78316,3,2.8333333333333335,3.17,Letters to Juliet (2010)
7335,78349,5,3.8,3.44,Exam (2009)
7336,78467,4,1.875,2.88,Jonah Hex (2010)
7337,78469,17,3.1470588235294117,3.19,"A-Team, The (2010)"
7338,78499,55,4.109090909090909,3.97,Toy Story 3 (2010)
7339,78544,1,3.0,3.24,Ricky Gervais Live 3: Fame (2007)
7340,78574,8,3.4375,3.34,Winter's Bone (2010)
7341,78620,1,4.5,3.37,"Scalphunters, The (1968)"
7342,78626,1,3.5,3.28,Barking Dogs Never Bite (Flandersui gae) (2000)
7343,78637,7,3.5714285714285716,3.39,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)
7344,78703,2,3.75,3.34,TiMER (2009)
7345,78746,1,4.0,3.33,Best Worst Movie (2009)
7346,78772,10,2.45,2.86,"Twilight Saga: Eclipse, The (2010)"
7347,78836,2,5.0,3.54,Enter the Void (2009)
7348,78893,6,1.9166666666666667,2.77,"Last Airbender, The (2010)"
7349,78959,1,3.0,3.24,Endgame (2009)
7350,79006,1,4.5,3.37,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004)
7351,79008,8,4.0,3.58,South Park: Imaginationland (2008)
7352,79057,10,3.3,3.28,Predators (2010)
7353,79073,1,4.0,3.33,When You're Strange (2009)
7354,79091,38,3.6842105263157894,3.59,Despicable Me (2010)
7355,79132,143,4.066433566433567,4.01,Inception (2010)
7356,79134,10,3.45,3.35,Grown Ups (2010)
7357,79139,10,3.45,3.35,"Sorcerer's Apprentice, The (2010)"
7358,79185,6,3.4166666666666665,3.32,Knight and Day (2010)
7359,79224,8,2.5,2.93,"Karate Kid, The (2010)"
7360,79242,6,2.9166666666666665,3.14,"Kids Are All Right, The (2010)"
7361,79251,2,2.25,3.1,"Serbian Film, A (Srpski film) (2010)"
7362,79259,1,2.5,3.2,Cherrybomb (2009)
7363,79274,3,3.6666666666666665,3.35,Batman: Under the Red Hood (2010)
7364,79293,15,2.966666666666667,3.09,Salt (2010)
7365,79299,1,3.0,3.24,"No. 1 Ladies' Detective Agency, The (2008)"
7366,79333,1,4.0,3.33,Watch Out for the Automobile (Beregis avtomobilya) (1966)
7367,79357,7,4.142857142857143,3.62,Mr. Nobody (2009)
7368,79428,7,3.2857142857142856,3.27,Dinner for Schmucks (2010)
7369,79501,1,4.0,3.33,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002)
7370,79536,1,3.0,3.24,Hellsinki (Rööperi) (2009)
7371,79553,5,3.0,3.18,Ip Man 2 (2010)
7372,79572,1,2.5,3.2,Ramona and Beezus (2010)
7373,79590,1,2.5,3.2,"Rebound, The (2009)"
7374,79592,21,3.261904761904762,3.26,"Other Guys, The (2010)"
7375,79677,1,3.5,3.28,"Two Escobars, The (2010)"
7376,79684,1,4.0,3.33,Paper Man (2009)
7377,79695,17,3.0588235294117645,3.14,"Expendables, The (2010)"
7378,79702,44,3.7045454545454546,3.62,Scott Pilgrim vs. the World (2010)
7379,79798,2,3.5,3.3,I Killed My Mother (J'ai tué ma mère) (2009)
7380,79868,1,2.5,3.2,Heartless (2009)
